Iteration,Train Loss,Train Acc,Train Recall,Train F1,Val Loss,Val Acc,Val Recall,Val F1,Time,Improved
0,2.3111259937286377,0.125,0.11567759639741064,0.09343493484350261,2.5944893511035776,0.1105,0.1105,0.03342128850995992,0:00:03,*
100,0.7352182269096375,0.734375,0.7123659673659674,0.7092196424590312,0.6951032363915746,0.7843,0.7843,0.7818473396727968,0:00:12,*
200,0.6840837001800537,0.7890625,0.7923242035742035,0.79159555139474,0.5514999379085589,0.8311,0.8311,0.8324602027683932,0:00:21,*
